YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2M,RH2M,PS,WD10M,WS10M,UVA,Wind Energy,Solar Energy
2022,5,1,7.27,7.39,32.31,52.38,99.43,210.5,4.74,17.73,268.7533502,271.269
2022,5,2,7.73,7.83,30.99,50.5,99.35,246.62,2.78,18.95,158.1800028,289.935
2022,5,3,7.85,7.96,32.99,34.44,99.32,153.88,2.85,18.95,161.0549014,289.935
2022,5,4,7.64,7.82,34.42,30,99.36,154.94,3.32,18.42,186.8177542,281.826
2022,5,5,7.4,7.54,32.34,43.56,99.42,252.19,3.73,17.94,211.4453045,274.482
2022,5,6,7.51,7.64,30.08,48.94,99.32,304,5.92,18.3,337.7526031,279.99
2022,5,7,8.1,8.18,29.12,41.31,99.37,264.19,6.54,19.42,374.4988128,297.126
2022,5,8,8.01,8.09,30.96,37.31,99.34,236.38,5.7,18.94,324.3252513,289.782
2022,5,9,7.74,7.83,32.7,29.38,99.3,169.31,4.35,18.51,246.0041728,283.203
2022,5,10,7.83,7.93,33.28,28.19,99.26,183.56,4.03,18.76,227.3843073,287.028
2022,5,11,7.87,8,33.19,30.88,99.38,226.5,4.83,18.89,272.9322581,289.017
2022,5,12,7.79,7.92,33.69,34.56,99.33,180,4.02,18.61,226.676745,284.733
2022,5,13,7.23,7.41,35.75,26.5,99.25,164.31,4.41,16.79,246.8105102,256.887
2022,5,14,7.47,7.66,36.88,18.75,99.27,146.88,4.27,17.59,238.1522175,269.127
2022,5,15,7.61,7.74,37.5,15.31,99.31,71.06,5.19,17.57,289.0023904,268.821
2022,5,16,7.97,8.11,36.85,19.56,99.18,143.56,5.52,18.91,307.619556,289.323
2022,5,17,7.59,7.76,34.41,34.38,99.1,244.88,3.94,17.92,221.1324498,274.176
2022,5,18,7.27,7.41,32.88,43.19,99.17,247,3.27,16.94,184.5765469,259.182
2022,5,19,7.24,7.43,34.23,29.19,99.24,163.94,3.15,16.68,177.1471445,255.204
2022,5,20,7.16,7.44,35.23,27.31,99.13,149.69,4.05,16.37,226.7704064,250.461
2022,5,21,7.11,7.37,35.81,24.69,99.11,153.38,2.9,16.3,162.0412821,249.39
2022,5,22,7.01,7.22,34.2,33.81,99.09,268.38,4.13,16.07,231.9311683,245.871
2022,5,23,7.16,7.29,30.97,45.94,99.1,335.81,7.31,16.7,414.9143953,255.51
2022,5,24,6.93,7.3,30.74,45.5,99.13,333.44,6.33,16.18,359.6705344,247.554
2022,5,25,7.22,7.45,33.13,34.31,99.13,199.06,5.62,16.96,316.8365214,259.488
2022,5,26,7.24,7.38,33.9,32.5,99.14,262.94,3.65,16.91,205.2792869,258.723
2022,5,27,7,7.13,34.47,25.94,99.1,182.75,3.96,15.98,222.2115996,244.494
2022,5,28,7.17,7.32,34.48,26.94,99.1,226.12,3.49,16.56,195.8316347,253.368
2022,5,29,7.33,7.45,34.76,24.25,99.14,189.44,4.3,17.13,241.1604189,262.089
2022,5,30,7.46,7.63,34.74,28.44,99.13,196.5,5.43,17.74,304.524196,271.422
2022,5,31,7.55,7.67,35.23,25.06,98.99,198.5,5.86,17.93,327.6537851,274.329
2022,6,1,7.72,7.85,35.13,27.69,98.86,188.44,6.05,18.49,337.9427109,282.897
2022,6,2,7.75,7.83,35.04,30.62,98.83,150.19,3.83,18.56,213.9348218,283.968
2022,6,3,7.36,7.64,34.86,30.44,98.94,154.56,4.4,17.19,246.1910264,263.007
2022,6,4,7.58,7.76,35.76,26.62,99,203.06,3.39,18.1,189.2410628,276.93
2022,6,5,7.7,7.83,35.21,32.44,99.03,225.38,3.73,18.23,208.6555913,278.919
2022,6,6,7.84,7.94,35.19,30.75,98.88,188.38,4.53,18.73,253.0400384,286.569
2022,6,7,7.77,7.86,34.53,34.44,98.79,225.12,5.21,18.55,291.3827884,283.815
2022,6,8,7.58,7.85,35.67,33.5,98.78,206.38,4.27,18.28,237.9051982,279.684
2022,6,9,7.6,7.84,34.24,46.5,98.9,273.75,2.8,18.35,156.9195453,280.755
2022,6,10,7.69,7.87,35,42.31,98.93,258.94,3.15,18.38,176.1525133,281.214
2022,6,11,7.81,7.92,34.36,41.38,98.95,240.75,2.83,18.7,158.6190863,286.11
2022,6,12,7.78,7.89,34.87,37.81,98.82,251.62,3.59,18.61,200.6193573,284.733
2022,6,13,7.63,7.82,35.48,32.62,98.84,265.75,4.77,18.38,266.0880863,281.214
2022,6,14,7.72,7.82,36.81,29.44,98.8,187.62,8.44,18.42,468.6042166,281.826
2022,6,15,7.91,7.99,33.55,40.81,98.91,323.81,7.7,19.16,432.5433148,293.148
2022,6,16,8.01,8.08,33.11,45.38,98.82,311.25,6.28,19.28,352.960957,294.984
2022,6,17,7.5,7.64,34.74,36.44,98.79,268.56,3.82,18.16,213.4977084,277.848
2022,6,18,7,7.21,34.68,35.94,98.74,233.31,4.49,16.39,250.8655203,250.767
2022,6,19,7.21,7.4,34.71,42.38,98.81,274.06,4.74,16.83,264.9954573,257.499
2022,6,20,7.32,7.51,33.35,54.31,98.83,317.81,4.4,17.58,247.1288488,268.974
2022,6,21,7.24,7.41,32.45,58.88,98.68,292.25,3.19,17.16,179.423336,262.548
2022,6,22,6.9,7.24,31.87,54.12,98.69,314.44,5.17,16.36,291.372009,250.308
2022,6,23,6.83,7.23,31.55,50.12,98.92,330.06,5.08,15.96,287.2683758,244.188
2022,6,24,7.22,7.43,33.33,45.19,98.87,321.06,4.58,17.18,257.3595724,262.854
2022,6,25,6.84,7.48,34.44,36.81,98.99,224.12,3.29,16.34,184.4282576,250.002
2022,6,26,7.14,7.48,34.68,37.19,99.03,285.5,4.07,16.84,228.0671309,257.652
2022,6,27,7.34,7.43,34.48,41.31,98.92,320.88,6.06,17.43,339.4223996,266.679
2022,6,28,6.96,7.54,33.33,47.19,98.92,292.69,4.84,16.73,272.1070434,255.969
2022,6,29,7.19,7.36,33.9,35.75,98.94,223.12,5.86,17.09,328.9068159,261.477
2022,6,30,7.67,7.75,33.25,40.38,98.95,293.44,6.72,18.64,378.0147653,285.192
2022,7,1,7.72,7.8,33.14,37.06,98.96,210.94,6.83,18.69,384.3793301,285.957
2022,7,2,7.54,7.63,33.92,35.88,98.99,251.94,5.47,18.29,307.1522597,279.837
2022,7,3,7.79,7.87,33.77,37.88,98.94,279.75,5.61,19.17,315.0083246,293.301
2022,7,4,7.81,7.97,33.58,34,98.99,247.12,3.98,19.04,223.7332827,291.312
2022,7,5,7.97,8.05,34.33,32,99.08,206.56,3.64,19.64,204.3068662,300.492
2022,7,6,7.82,7.91,34.31,33.31,98.94,212.88,5.37,19.13,301.0024441,292.689
2022,7,7,7.6,7.75,34.4,37.88,98.88,252.5,6.62,18.44,370.7346419,282.132
2022,7,8,7.26,7.51,33.33,42.12,98.89,220.19,6.16,17.54,346.2130255,268.362
2022,7,9,7.32,7.59,33.4,35.44,98.86,221.5,3.38,17.69,189.8665413,270.657
2022,7,10,7.41,7.7,33.98,36.56,98.79,228.38,3.11,18.26,174.2463092,279.378
2022,7,11,6.54,7.46,34.39,44.38,98.86,235.62,3.69,16.07,206.6130817,245.871
2022,7,12,5.64,7.33,32.69,50.06,99.08,221.25,3.39,14.08,191.2951081,215.424
2022,7,13,5.37,6.74,33.65,54.25,98.99,248.94,4.57,12.57,256.8411597,192.321
2022,7,14,6.86,7.27,34.03,53.19,98.75,263,4.73,16.62,264.8608461,254.286
2022,7,15,7.14,7.39,34.15,48.38,98.8,290.69,4.44,17.49,248.6507695,267.597
2022,7,16,7.59,7.74,34.09,49.56,98.84,304.5,4.39,18.77,245.9982138,287.181
2022,7,17,7.4,7.67,32.95,51.5,98.85,283.62,4.72,17.95,265.5019993,274.635
2022,7,18,7.54,7.64,34.58,37.12,98.78,236,4.46,18.13,249.3713158,277.389
2022,7,19,7.21,7.31,34.19,38.69,98.79,275,5.91,16.95,330.897764,259.335
2022,7,20,6.97,7.44,34.8,41.31,98.74,257.12,3.88,16.87,216.6990928,258.111
2022,7,21,6.8,7.03,34.55,52.06,98.66,246.25,3.07,16.05,171.4606412,245.565
2022,7,22,6.69,7.21,34.66,49.62,98.75,247.69,3.8,16.02,212.3491022,245.106
2022,7,23,6.69,6.88,34.24,52.12,98.68,283.06,4.31,15.5,241.0067072,237.15
2022,7,24,6.52,6.96,33.71,54,98.68,222.12,4.12,15.16,230.7801914,231.948
2022,7,25,5.66,6.88,33.98,51.06,98.89,184.62,6.61,13.9,370.7183212,212.67
2022,7,26,5.81,6.56,34.43,48.81,98.88,178.62,6.35,13.7,355.5793597,209.61
2022,7,27,5.82,6.6,35.75,45.44,98.74,202.19,4.41,13.67,245.5422647,209.151
2022,7,28,5.42,6.77,36.46,42.81,98.82,222.81,4.63,12.98,257.4087552,198.594
2022,7,29,7.36,7.54,35.5,41.44,98.87,286.06,3.98,17.8,222.0719868,272.34
2022,7,30,6.84,7.23,34.47,47.88,98.84,287.81,3.12,16.16,174.6164747,247.248
2022,7,31,6.98,7.07,34.56,47.44,98.66,295.94,5.71,16.21,318.8952587,248.013
2022,8,1,5.01,6.62,33.08,43.5,98.78,190.06,3.43,11.56,192.7204764,176.868
2022,8,2,5.57,6.91,32.34,58.06,98.91,161.25,7,13.42,394.7786854,205.326
2022,8,3,6.54,6.85,33.79,50.75,98.94,176.69,5.97,15.7,335.2009197,240.21
2022,8,4,6.49,7.03,33.83,52,99.01,183.12,4.04,16.12,226.9670417,246.636
2022,8,5,5.46,6.79,33.12,55.69,99.02,215.25,2.62,13.66,147.5476198,208.998
2022,8,6,6.44,6.79,33.61,55.06,98.91,194.31,3.45,15.53,193.7639686,237.609
2022,8,7,6.21,6.58,33.88,55.62,98.72,191.19,4.59,14.91,257.0688607,228.123
2022,8,8,5.87,6.67,33.94,54.81,98.78,184.12,3.32,14.28,186.0175347,218.484
2022,8,9,5.51,6.52,33.9,57.31,98.8,197.62,3.87,13.23,216.9058479,202.419
2022,8,10,5.85,6.33,34.08,59.12,98.78,204.75,4.47,13.51,250.3371924,206.703
2022,8,11,5.36,6.15,34.48,56.62,98.77,244.69,3.14,12.23,175.6056438,187.119
2022,8,12,5.94,6.74,35.67,51.69,98.78,228,3.33,14.55,185.5326253,222.615
2022,8,13,6.23,6.54,34.66,55.44,98.76,294.38,4.81,14.81,268.8164775,226.593
2022,8,14,6.41,6.8,34.73,45.25,98.78,261.06,4.57,15.5,255.3972385,237.15
2022,8,15,6.98,7.12,35.05,47.81,98.83,269.5,4.12,16.88,230.1260749,258.264
2022,8,16,7.04,7.13,34.1,54.06,98.82,286.38,4.08,17.05,228.5733399,260.865
2022,8,17,6.58,6.98,34.25,53.19,98.77,225.38,2.94,16,164.5435921,244.8
2022,8,18,6.54,6.86,34.37,53.75,98.83,192.5,4.55,15.39,254.7060608,235.467
2022,8,19,6.75,7.02,34.47,53.44,98.91,192.88,4.61,16.35,258.1897592,250.155
2022,8,20,6.91,7.1,34.23,52.56,99,264.69,3.7,16.64,207.5743877,254.592
2022,8,21,7.15,7.21,33.8,50.19,99.02,262.62,3.45,17.21,193.8593858,263.313
2022,8,22,5.95,7.05,34.87,41,99.09,300.69,4.04,14.5,226.3834792,221.85
2022,8,23,7,7.13,35.26,41.5,98.99,279.75,5.62,16.68,314.2039508,255.204
2022,8,24,7.13,7.2,35.38,44.38,98.86,254.5,5.76,17.13,321.4830971,262.089
2022,8,25,6.35,7.07,34.64,45.25,98.87,222.19,4.02,15.23,224.9305964,233.019
2022,8,26,6.77,7.13,33.94,48.06,98.88,223.19,3.78,16.16,212.0054553,247.248
2022,8,27,6.95,7.06,34.64,43.38,98.89,236.31,3.16,16.7,176.8468819,255.51
2022,8,28,5,6.98,35.46,37.31,98.97,228.75,3.51,12.31,196.0709013,188.343
2022,8,29,6.17,6.73,36.3,40.06,99.08,280.94,4.01,14.91,223.6414692,228.123
2022,8,30,6.42,6.65,36.22,39.38,98.96,221.94,4.23,15.11,235.6862844,231.183
2022,8,31,6.6,6.86,36.24,37.44,98.84,170.31,3.01,15.69,167.4963752,240.057
2022,9,1,5.98,6.73,34.67,44.88,98.92,210.81,2.92,14.41,163.4491169,220.473
2022,9,2,6.33,6.58,34.61,45.69,99.08,229.06,3.49,15.08,195.7094087,230.724
2022,9,3,6.65,6.79,35.3,43.5,99.08,187.31,3.38,15.91,189.1169159,243.423
2022,9,4,6.27,6.82,34.8,52.38,99.1,212.75,2.73,15.25,153.0271698,233.325
2022,9,5,6.66,6.84,34.03,54.62,99.18,242.19,3.81,15.95,214.2735657,244.035
2022,9,6,6.67,6.81,33.89,59.38,98.98,311.25,3.55,16.08,199.3394696,246.024
2022,9,7,6.81,6.92,34.15,55.25,98.81,328.88,6.78,16.23,379.7348761,248.319
2022,9,8,6.73,6.88,34.2,49.81,98.88,323.62,5.27,16.29,295.3237053,249.237
2022,9,9,6.56,6.88,34.67,45.69,99.1,308.62,4.14,15.76,232.1611866,241.128
2022,9,10,6.75,6.87,36.68,39.44,98.97,174.62,3.76,16.16,209.2090182,247.248
2022,9,11,6.53,6.74,34.83,46.75,98.93,206.56,3.11,15.71,174.0116546,240.363
2022,9,12,6.04,6.46,35.07,45.94,98.84,207.25,3.01,14.35,168.1321898,219.555
2022,9,13,5.81,6.29,35.53,44.19,98.89,259.31,3.09,13.64,172.43079,208.692
2022,9,14,6.16,6.46,34.94,48.44,99.12,305.75,5.88,14.27,329.513696,218.331
2022,9,15,6.48,6.64,35.04,48.25,99.08,329.62,6.71,15.21,375.7529755,232.713
2022,9,16,6.36,6.64,35.09,40.06,98.97,205.88,4.3,15,240.4891476,229.5
2022,9,17,6.23,6.51,33.5,49.88,99.03,283.81,3.17,14.78,178.31814,226.134
2022,9,18,6.37,6.57,33.3,50.19,99.22,312,4.45,14.98,250.964366,229.194
2022,9,19,6.62,6.74,32.77,51.5,99.21,316.81,5.87,15.69,331.587487,240.057
2022,9,20,6.59,6.67,32.39,46.56,99.15,293.19,5.2,15.53,293.9276491,237.609
2022,9,21,6.63,6.69,32.18,39.56,99.26,196.88,4.62,15.93,261.6129402,243.729
2022,9,22,6.86,6.88,32.35,33.75,99.23,204.94,5.87,16.49,332.1102895,252.297
2022,9,23,6.54,6.75,32.32,40.06,99.23,220.94,5.12,15.58,289.7055669,238.374
2022,9,24,6.37,6.6,33.05,39,99.29,156.69,3.09,15.12,174.5304695,231.336
2022,9,25,5.8,6.4,35.44,33.69,99.11,148.88,3.41,13.98,190.7666529,213.894
2022,9,26,6.21,6.37,36.83,17.81,99.19,68.44,8.09,13.91,450.9155279,212.823
2022,9,27,5.78,6.14,35.54,29.69,99.27,140.62,5,12.72,280.0773048,194.616
2022,9,28,6.28,6.43,35.32,31.44,99.21,162.5,3.19,14.54,178.7086822,222.462
2022,9,29,6.53,6.67,34.59,31,99.07,167.44,3.98,15.38,223.1792114,235.314
2022,9,30,6.49,6.57,33.99,40.19,99.14,277.19,3.34,15.59,187.7895644,238.527
2022,10,1,6.56,6.65,32.38,49.88,99.35,193.44,2.75,15.81,155.7611548,241.893
2022,10,2,6.57,6.64,32.23,49.69,99.18,190.69,2.84,15.67,160.6624208,239.751
2022,10,3,6.55,6.6,31.51,51.44,99.15,188,2.73,15.5,154.7577407,237.15
2022,10,4,6,6.19,32.77,35.62,99.3,161.56,2.9,13.91,163.9652551,212.823
2022,10,5,6.16,6.29,34.1,32.88,99.45,182.38,4.23,14.38,238.4875524,220.014
2022,10,6,6.31,6.36,34.9,31.75,99.31,170.38,3.57,14.73,200.4714068,225.369
2022,10,7,6.1,6.21,34.28,31.88,99.18,157.62,3.72,14.31,209.0418556,218.943
2022,10,8,6.05,6.23,33.13,42.69,99.28,183.62,3.32,14.38,187.4535489,220.014
2022,10,9,6.14,6.19,33.03,43.94,99.31,154.06,3.32,14.52,187.5714346,222.156
2022,10,10,6,6.14,32.08,55.19,99.55,216.31,3.2,14.28,181.7927164,218.484
2022,10,11,6.12,6.22,32.65,43.12,99.53,187.44,3.16,14.57,179.1496891,222.921
2022,10,12,6.17,6.23,32.19,45.19,99.46,181.75,2.7,14.45,153.1937231,221.085
2022,10,13,6.23,6.29,32.07,47.88,99.5,198.62,3.02,14.73,171.4863232,225.369
2022,10,14,6.13,6.17,31.76,42.75,99.43,180.56,3.05,14.35,173.2439447,219.555
2022,10,15,5.84,6.01,31.11,50.25,99.45,175.81,3.19,13.86,181.6197455,212.058
2022,10,16,5.9,5.93,31.87,41.25,99.54,147.44,3.37,13.83,191.5630194,211.599
2022,10,17,5.97,6.01,32.01,40.44,99.69,177.88,3.65,14.27,207.6965618,218.331
2022,10,18,5.88,5.9,31.59,50.75,99.71,170.31,3.38,14.02,192.6364235,214.506
2022,10,19,5.72,5.76,30.26,57.62,99.64,178.19,2.88,13.07,164.7436824,199.971
2022,10,20,6.02,6.05,31.57,41,99.48,150.25,3.28,14.16,186.5181563,216.648
2022,10,21,5.75,5.8,31.44,52.75,99.59,198.56,3.16,13.55,179.9697972,207.315
2022,10,22,5.71,5.73,31.33,51.31,99.78,206.94,3.34,13.66,190.6530023,208.998
2022,10,23,5.58,5.59,30.81,54.88,99.88,287.75,3.5,13.05,200.3284336,199.665
2022,10,24,5.49,5.55,30.65,57.31,99.77,285.88,3.64,12.95,208.2217247,198.135
2022,10,25,5.19,5.47,31.31,51.75,99.54,201.88,3.03,12.42,172.5529844,190.026
2022,10,26,5.46,5.56,30.26,56.94,99.68,207.31,2.22,13.17,127.0409014,201.501
2022,10,27,4.81,5.36,29.6,60.75,99.74,240.06,2.56,11.7,146.9053562,179.01
2022,10,28,5.37,5.49,30.73,48.94,99.67,213.38,3.15,12.82,179.9638798,196.146
2022,10,29,5.54,5.61,30.51,57.5,99.63,181.5,3.11,13.25,177.7359929,202.725
2022,10,30,5.14,5.38,30.76,57.62,99.68,157.5,2.91,12.14,166.2526134,185.742
2022,10,31,5.28,5.44,31.32,52.5,99.63,193.5,3.09,12.42,176.1231952,190.026
2022,11,1,4.98,5.15,30.73,55.81,99.71,208.75,3.8,11.53,217.1864108,176.409
2022,11,2,5.29,5.29,29.33,58.56,99.74,279.5,3.98,12.39,228.5957884,189.567
2022,11,3,5.55,5.54,29.12,47.06,99.72,237.5,5.21,13.33,299.3900758,203.949
2022,11,4,5.46,5.47,29.09,41.81,99.73,190.62,3.45,12.95,198.2921066,198.135
2022,11,5,5.49,5.49,29.04,45.75,99.76,182,2.95,12.82,169.6331868,196.146
2022,11,6,5.37,5.4,29.03,50.94,99.83,178.56,2.98,12.48,171.4841841,190.944
2022,11,7,5.09,5.14,29.08,57.38,99.8,182.19,2.65,11.74,152.423278,179.622
2022,11,8,5,5.13,29,60.75,99.69,196.69,2.96,11.76,170.1112993,179.928
2022,11,9,5.17,5.23,29.38,51.88,99.63,167.44,3.79,12.34,217.4069113,188.802
2022,11,10,4.47,5.03,29.48,51.38,99.68,165.94,3.3,10.84,189.331312,165.852
2022,11,11,4.08,4.91,29.96,57,99.75,168.69,3.3,9.77,189.1642369,149.481
2022,11,12,4.93,5.12,31.05,56.12,99.78,185.56,4.66,11.8,266.2457351,180.54
2022,11,13,5.07,5.08,30.36,54.94,99.84,197.81,3.51,11.94,201.1180906,182.682
2022,11,14,5.1,5.18,30.08,58.62,99.76,180.56,2.88,12.18,165.0400002,186.354
2022,11,15,4.8,4.88,29.85,60.5,99.74,174.88,3.3,11.16,189.2139397,170.748
2022,11,16,4.42,4.82,29.24,63.94,99.72,175.81,3.39,10.41,194.7273691,159.273
2022,11,17,4.46,4.96,28.72,60.75,99.76,194.94,3.45,10.6,198.5948737,162.18
2022,11,18,4.91,4.93,28.8,57.19,99.77,185.88,3.98,11.51,229.065911,176.103
2022,11,19,4.92,4.94,29.09,56.56,99.82,214.31,4.24,11.58,243.9180473,177.174
2022,11,20,4.78,4.79,29.73,54.19,99.8,237.56,3.07,11.12,176.2019755,170.136
2022,11,21,4.53,4.65,30.06,43.62,99.76,180.12,3.52,10.45,201.7288611,159.885
2022,11,22,4.64,4.67,28.98,46.81,99.75,149.31,3.98,10.81,228.883549,165.393
2022,11,23,3.73,4.62,28.89,54.94,99.68,157.56,3.12,9.05,179.3538133,138.465
2022,11,24,0.77,4.75,27.03,74.31,99.58,145.62,5.84,2.16,337.4548458,33.048
2022,11,25,4.18,4.87,26.71,73.38,99.79,215.62,2.76,10.41,159.9889622,159.273
2022,11,26,4.95,4.92,26.92,67.62,99.82,201.62,4.09,11.71,236.990397,179.163
2022,11,27,4.82,4.83,27.18,64.38,99.66,184.25,2.69,11.3,155.4844279,172.89
2022,11,28,4.74,4.79,27.13,68.12,99.59,146.75,3.37,10.99,194.6846359,168.147
2022,11,29,4.3,4.66,27.08,69.44,99.54,158.12,5.32,10.17,307.2328401,155.601
2022,11,30,4.18,4.77,27.4,69,99.63,157.31,3.02,10.12,174.3784424,154.836
2022,12,1,4.6,4.61,27.55,68.38,99.76,168.75,2.46,10.66,142.1577603,163.098
2022,12,2,4.61,4.7,26.91,69.44,99.8,200,2.57,10.88,148.8908512,166.464
2022,12,3,4.73,4.73,26.9,69.12,99.75,170.12,2.56,11.16,148.2421454,170.748
2022,12,4,4.45,4.61,26.84,71.19,99.82,173.69,2.7,10.36,156.4901493,158.508
2022,12,5,4.18,4.42,27.18,69.62,99.77,173.56,2.6,9.66,150.4482212,147.798
2022,12,6,3.78,4.44,26.37,70.25,99.76,200.19,3.24,9.03,187.9697989,138.159
2022,12,7,4.53,4.55,26.26,58.31,99.79,201.75,4.61,10.48,267.6295722,160.344
2022,12,8,4.61,4.6,25.45,56.88,99.97,199.94,5.42,10.61,316.0760784,162.333
2022,12,9,4.58,4.56,25.26,67.5,99.96,219.12,4.16,10.48,242.7273188,160.344
2022,12,10,4.57,4.59,26.04,59.38,99.77,179.69,4.22,10.34,245.1194664,158.202
2022,12,11,4.21,4.29,26.92,61.62,99.7,139.25,4.45,9.6,257.5402092,146.88
2022,12,12,3.94,4.33,25.9,73.38,99.8,183.81,2.79,9.33,162.182276,142.749
2022,12,13,4.32,4.48,26.19,70.31,99.83,152.94,1.97,10.06,114.4392482,153.918
2022,12,14,4.52,4.52,26.51,65.31,99.87,178.25,2.4,10.47,139.3252944,160.191
2022,12,15,4.69,4.67,25.76,59.62,99.86,178.75,3.7,10.8,215.3105421,165.24
2022,12,16,4.71,4.68,25.33,55.69,99.8,184.69,3.48,10.88,202.6781831,166.464
2022,12,17,4.65,4.62,25.95,51.69,99.8,156.62,2.97,10.66,172.6167878,163.098
2022,12,18,4.58,4.59,25.9,47.75,99.91,167.38,3.27,10.41,190.2941152,159.273
2022,12,19,4.55,4.53,25.4,53.19,99.84,170.88,2.94,10.34,171.2565853,158.202
2022,12,20,4.16,4.45,25.5,57,99.72,163.62,2.24,9.62,130.2807417,147.186
2022,12,21,3.69,4.35,25.74,66.5,99.65,163.38,3.47,8.66,201.5152167,132.498
2022,12,22,3.69,4.31,26.76,66.12,99.55,153.75,4.37,8.69,252.6644889,132.957
2022,12,23,3.2,4.35,23.73,69.69,99.72,266.12,6.77,7.79,396.0978183,119.187
2022,12,24,4.84,4.81,21.11,59.69,100.07,169.88,3.43,10.95,203.1791983,167.535
2022,12,25,4.7,4.7,22,56.19,100.08,200.06,3.45,10.7,203.768035,163.71
2022,12,26,4.86,4.93,21.8,58.88,100.2,312,5.07,11.26,300.012765,172.278
2022,12,27,5.04,5.04,21.4,62.44,100.38,234.69,5.93,11.5,352.0102509,175.95
2022,12,28,5.13,5.09,21.84,48.25,100.25,102.75,4.66,11.38,275.8515682,174.114
2022,12,29,3.77,4.7,23.6,55.56,100.14,150.88,4.18,8.93,245.7002477,136.629
2022,12,30,3.45,4.24,22.33,75.5,100.15,163.06,4.11,8.23,242.6482359,125.919
2022,12,31,3.36,4.48,22.76,68.81,100.29,138.44,3.31,8.22,195.4062436,125.766
