YEAR,MO,DY,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,T2M,RH2M,PS,WS10M,WD10M,UVA,Wind Energy,Solar Energy
2022,10,24,5.79,5.81,26.57,15.94,94.53,2.45,172.94,13.16,134.5960986,201.348
2022,10,25,5.79,5.76,26.19,17.56,94.4,2.93,149.31,13,160.9486408,198.9
2022,10,26,5.78,5.68,25.29,17.62,94.58,3.15,142.12,12.46,173.8862675,190.638
2022,10,27,5.68,5.41,24.95,17.75,94.61,2.91,168.44,12.02,160.8720176,183.906
2022,10,28,5.7,5.66,25.34,15,94.49,3.24,200.94,12.53,178.6543217,191.709
2022,10,29,5.56,5.42,25.23,15.62,94.44,3.25,187.12,11.93,179.1769266,182.529
2022,10,30,5.51,5.32,25.08,15,94.5,3.32,185.94,11.72,183.2445289,179.316
2022,10,31,5.43,5.29,24.96,17.44,94.53,3.96,181.19,11.78,218.7261721,180.234
2022,11,1,5.36,5.35,25.64,28.06,94.5,4.44,183.25,12.05,244.6026588,184.365
2022,11,2,5.32,5.31,25.75,28.5,94.32,5.21,182.25,11.91,286.3703521,182.223
2022,11,3,5.11,5.12,26.23,28.88,94.16,5.4,189.81,11.77,295.8352214,180.081
2022,11,4,4.71,4.71,23.53,45.75,94.53,4.06,53.5,10.67,225.3304449,163.251
2022,11,5,4.67,3.98,23.85,42.5,94.6,4.54,125.31,8.92,251.8853987,136.476
2022,11,6,4.97,4.85,25.58,34.81,94.48,5.74,175.75,10.94,316.217129,167.382
2022,11,7,5.11,5.14,25.75,22.56,94.34,3.85,199.56,11.6,211.6621189,177.48
2022,11,8,5.09,5.12,25.05,20.25,94.22,5.12,217.12,11.48,281.7850025,175.644
2022,11,9,5.11,5.12,25.13,17.88,94.31,3.93,201.62,11.64,216.4405426,178.092
2022,11,10,4.88,4.9,25.54,17.81,94.51,5.59,166.25,10.96,308.0926526,167.688
2022,11,11,4.77,4.37,24.81,23.31,94.7,5.18,171.5,9.88,286.7703367,151.164
2022,11,12,4.73,4.49,24.78,29.69,94.83,4.33,168.06,10.1,240.0666673,154.53
2022,11,13,4.86,4.89,24.47,32.25,94.76,2.98,155.38,11.03,165.269098,168.759
2022,11,14,4.9,4.89,23.7,31.75,94.68,3.41,160.88,10.88,189.447129,166.464
2022,11,15,4.98,4.98,23.58,25.31,94.61,4.75,177.94,11.11,263.8041654,169.983
2022,11,16,4.97,4.98,23.58,27.69,94.53,5.14,184.12,10.96,285.2224943,167.688
2022,11,17,4.72,3.91,23.65,26.88,94.48,5.34,187.12,8.99,296.0940621,137.547
2022,11,18,4.65,4.69,24.16,25.06,94.51,3.37,170.12,10.39,186.5995535,158.967
2022,11,19,4.45,4.05,21.28,52.94,94.84,4.04,76.88,9.09,226.6748331,139.077
2022,11,20,4.45,4.46,19.97,45.25,94.98,4.56,20.75,9.93,257.373607,151.929
2022,11,21,4.67,4.72,18.64,37.06,94.92,3.96,222.31,10.62,224.3855907,162.486
2022,11,22,4.95,4.99,18.2,31.5,94.86,3.1,213.69,11.19,175.809462,171.207
2022,11,23,4.93,4.91,19.34,26.19,94.75,1.55,154.44,10.84,87.46057887,165.852
2022,11,24,4.56,3.89,20.13,25.31,94.6,4.01,170.31,8.83,225.3022426,135.099
2022,11,25,4.52,4.44,21.82,28.88,94.53,4.76,172.75,10.38,265.7120289,158.814
2022,11,26,4.55,4.59,22.4,30.94,94.65,4.09,166.12,10.39,228.1525966,158.967
2022,11,27,4.67,4.68,22.13,30.94,94.55,3.6,162.75,10.58,200.7901735,161.874
2022,11,28,4.64,4.54,21.43,28.75,94.58,2.74,153.88,9.96,153.2353864,152.388
2022,11,29,4.71,3.5,20.85,29.81,94.58,2.95,156.06,8.09,165.3051745,123.777
2022,11,30,4.52,4.34,20.87,30.38,94.56,3.38,159.19,9.81,189.3475734,150.093
2022,12,1,4.36,3.12,21.07,27.06,94.68,3.14,154.69,7.13,176.0062781,109.089
2022,12,2,4.45,4.48,21.4,28.56,94.67,1.95,118,9.93,109.1692721,151.929
2022,12,3,4.26,4.32,20.91,32.44,94.6,3.01,165.38,9.39,168.6685581,143.667
2022,12,4,4.41,4.44,20.65,33.12,94.64,4.05,192.25,9.81,227.2429489,150.093
2022,12,5,4.23,3.83,21.42,33.06,94.58,5.24,179.19,8.59,293.0586435,131.427
2022,12,6,4.26,4.17,21.48,34.31,94.48,5.23,171.19,9.25,292.1306068,141.525
2022,12,7,4.3,2.72,18.69,41.75,94.57,3.63,168.5,6.41,204.8932497,98.073
2022,12,8,4.16,3.38,18.22,69.5,94.83,3.2,79.5,7.64,181.4108875,116.892
2022,12,9,3.95,2.45,17.74,59.44,94.85,3.22,64.31,5.73,182.884487,87.669
2022,12,10,4.15,2.18,13.08,70.12,94.89,3.84,102.06,5.3,221.7425173,81.09
2022,12,11,4.58,4.62,13.83,55.56,94.93,1.87,77.81,10.45,107.7471792,159.885
2022,12,12,4.28,4.26,14.96,54.19,94.77,3.22,157.12,9.51,184.4934164,145.503
2022,12,13,4.18,4.24,16.56,51.38,94.66,4.02,173.81,9.48,228.7923611,145.044
2022,12,14,4.28,3.81,17.48,48.69,94.68,4.19,175.12,8.7,237.7630063,133.11
2022,12,15,4.29,3.77,18.61,46.94,94.57,3.9,182.62,8.71,220.1936035,133.263
2022,12,16,4.23,3.92,17.91,49.88,94.62,3.38,204.56,8.94,191.3945523,136.782
2022,12,17,4.1,4.03,15.9,69,94.89,3.38,25.31,8.9,193.2754203,136.17
2022,12,18,4.18,4.22,14.87,62.06,95,2.52,96.88,9.26,144.7817938,141.678
2022,12,19,4.36,4.36,14.01,52.62,94.89,2.68,214.75,9.52,154.256598,145.656
2022,12,20,4.59,4.63,14.15,43.19,94.74,1.91,139,10.2,109.709333,156.06
2022,12,21,4.42,4.46,14.49,43.94,94.62,2.65,158.81,9.8,151.8420263,149.94
2022,12,22,4.01,3.41,16.37,39.38,94.47,3.72,185.75,7.61,211.4320099,116.433
2022,12,23,4.02,2.09,17.4,37.5,94.17,7.05,175.19,5.01,398.0093373,76.653
2022,12,24,4.45,4.17,15.91,54.88,94.4,4.02,245.44,9.29,228.6770085,142.137
2022,12,25,4.33,4.2,14.01,55.25,94.68,2.67,93.81,9.16,153.3409039,140.148
2022,12,26,3.91,3.81,14.28,62.94,94.55,3.7,128.69,8.34,212.0037854,127.602
2022,12,27,4.5,4.39,14.05,59.81,94.62,4.68,229.38,9.62,268.5695765,147.186
2022,12,28,4.79,4.81,10.46,61.12,95.2,4.48,197.56,10.52,261.9424442,160.956
2022,12,29,4.63,4.62,9.64,59.94,95.46,2.92,45.38,10.14,171.6930386,155.142
2022,12,30,4.12,0.89,9.33,76.38,95.54,2.06,155.88,2.43,121.3604578,37.179
2022,12,31,4.25,2.57,11.93,72.62,95.41,2.15,123.69,6.09,125.3366431,93.177
